DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
3/27/2019 11:29 AM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,39,$0.82,$0.00,$0.000,($31.980),($31.980),https://www.predictit.org/markets/detail/5374
3/27/2019 11:15 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,43,$0.27,$0.00,$0.000,($11.610),($11.610),https://www.predictit.org/markets/detail/5374
3/27/2019 10:53 AM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,31,$0.84,$0.00,$0.000,($26.040),($26.040),https://www.predictit.org/markets/detail/5374
3/27/2019 10:47 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,66,$0.28,$0.00,$0.000,($18.480),($18.480),https://www.predictit.org/markets/detail/5374
3/27/2019 10:38 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,85,$0.19,$0.00,$0.000,($16.150),($16.150),https://www.predictit.org/markets/detail/5374
3/27/2019 10:26 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,1,$0.25,$0.00,$0.000,($0.250),($0.250),https://www.predictit.org/markets/detail/5374
3/27/2019 10:25 AM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,20,$0.88,$0.00,$0.000,($1.425),($1.425),https://www.predictit.org/markets/detail/5374
3/27/2019 9:36 AM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,50,$0.24,$5.50,($0.550),$6.500,$11.450,https://www.predictit.org/markets/detail/5374
3/27/2019 9:36 AM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,50,$0.24,$4.08,($0.408),$7.920,$11.592,https://www.predictit.org/markets/detail/5374
3/26/2019 10:28 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,21,$0.76,$0.00,$0.000,($11.639),($11.639),https://www.predictit.org/markets/detail/5374
3/26/2019 10:28 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,3,$0.87,$0.00,$0.000,($2.610),($2.610),https://www.predictit.org/markets/detail/5374
3/26/2019 9:57 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,50,$0.13,$0.00,$0.000,($6.500),($6.500),https://www.predictit.org/markets/detail/5374
3/26/2019 9:56 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,76,$0.87,$0.00,$0.000,($66.120),($66.120),https://www.predictit.org/markets/detail/5374
3/26/2019 9:56 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,126,$0.77,$0.00,$0.000,$26.082,$26.082,https://www.predictit.org/markets/detail/5374
3/26/2019 9:48 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,29,$0.15,$0.00,$0.000,($4.350),($4.350),https://www.predictit.org/markets/detail/5374
3/26/2019 9:27 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,25,$0.69,($2.25),$0.000,($4.950),($7.200),https://www.predictit.org/markets/detail/5374
3/26/2019 9:27 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,10,$0.70,($0.80),$0.000,($1.980),($2.780),https://www.predictit.org/markets/detail/5374
3/26/2019 8:27 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,50,$0.23,$0.00,$0.000,($11.500),($11.500),https://www.predictit.org/markets/detail/5374
3/26/2019 8:26 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,21,$0.17,$0.00,$0.000,($3.570),($3.570),https://www.predictit.org/markets/detail/5374
3/26/2019 8:26 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,50,$0.89,$0.00,$0.000,($10.270),($10.270),https://www.predictit.org/markets/detail/5374
3/26/2019 6:53 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,25,$0.78,$0.00,$0.000,($19.500),($19.500),https://www.predictit.org/markets/detail/5374
3/26/2019 6:51 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,250,$0.99,$0.00,$0.000,($247.500),($247.500),https://www.predictit.org/markets/detail/5372
3/26/2019 6:45 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,19,$0.28,$0.76,($0.076),$4.560,$5.244,https://www.predictit.org/markets/detail/5374
3/26/2019 6:38 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,11,$0.28,$0.35,($0.035),$2.730,$3.045,https://www.predictit.org/markets/detail/5374
3/26/2019 6:16 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,21,$0.24,$0.00,$0.000,($5.040),($5.040),https://www.predictit.org/markets/detail/5374
3/26/2019 5:48 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,9,$0.25,$0.00,$0.000,($2.250),($2.250),https://www.predictit.org/markets/detail/5374
3/26/2019 4:57 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,10,$0.78,$0.00,$0.000,($7.800),($7.800),https://www.predictit.org/markets/detail/5374
3/26/2019 4:52 PM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,4,$0.98,$0.00,$0.000,$0.072,$0.072,https://www.predictit.org/markets/detail/3698
3/26/2019 4:52 PM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,7,$0.96,$0.00,$0.000,$0.252,$0.252,https://www.predictit.org/markets/detail/3698
3/26/2019 4:28 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,122,$0.98,$0.00,$0.000,($119.560),($119.560),https://www.predictit.org/markets/detail/5372
3/26/2019 3:06 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,45,$0.97,$2.25,($0.225),$41.400,$43.425,https://www.predictit.org/markets/detail/5374
3/26/2019 3:05 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,20,$0.69,($0.20),$0.000,($5.400),($5.600),https://www.predictit.org/markets/detail/5374
3/26/2019 3:05 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,15,$0.82,($1.05),$0.000,($1.485),($2.535),https://www.predictit.org/markets/detail/5374
3/26/2019 3:05 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,5,$0.82,($0.35),$0.000,($0.495),($0.845),https://www.predictit.org/markets/detail/5374
3/26/2019 2:23 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,20,$0.55,$2.00,($0.200),($9.900),($8.100),https://www.predictit.org/markets/detail/5374
3/26/2019 2:22 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,20,$0.70,$0.00,$0.000,$5.400,$5.400,https://www.predictit.org/markets/detail/5374
3/26/2019 1:59 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,20,$0.89,$0.00,$0.000,$1.980,$1.980,https://www.predictit.org/markets/detail/5374
3/26/2019 1:58 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,20,$0.45,$0.00,$0.000,$9.900,$9.900,https://www.predictit.org/markets/detail/5374
3/26/2019 1:23 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,20,$0.41,($2.00),$0.000,$10.200,$8.200,https://www.predictit.org/markets/detail/5374
3/26/2019 1:22 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,89-,20,$0.51,$0.00,$0.000,($10.200),($10.200),https://www.predictit.org/markets/detail/5374
3/26/2019 1:20 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,1,$0.04,$0.01,($0.001),$0.030,$0.039,https://www.predictit.org/markets/detail/5374
3/26/2019 1:11 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,1,$0.03,$0.00,$0.000,($0.030),($0.030),https://www.predictit.org/markets/detail/5374
3/26/2019 12:29 PM,Closed,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,206,$1.00,$7.31,($0.731),$198.690,$205.269,https://www.predictit.org/markets/detail/5371
3/26/2019 12:29 PM,Closed,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,1,115,$0.00,($10.42),$0.000,$10.420,$0.000,https://www.predictit.org/markets/detail/5371
3/26/2019 12:29 PM,Closed,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,31,$0.00,($3.14),$0.000,$3.140,$0.000,https://www.predictit.org/markets/detail/5371
3/26/2019 12:29 PM,Closed,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,3,31,$0.00,($3.66),$0.000,$3.660,$0.000,https://www.predictit.org/markets/detail/5371
3/26/2019 12:29 PM,Closed,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,9,339,$1.00,$57.97,($5.797),$281.030,$333.203,https://www.predictit.org/markets/detail/5371
3/26/2019 11:44 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,84,$0.99,$0.00,$0.000,($83.160),($83.160),https://www.predictit.org/markets/detail/5371
3/26/2019 11:44 AM,Sell No,Will Facebook's Mark Zuckerberg run for president in 2020?,No,4,$0.96,($0.04),$0.000,$3.880,$3.840,https://www.predictit.org/markets/detail/2992
3/26/2019 11:44 AM,Sell No,Will Facebook's Mark Zuckerberg run for president in 2020?,No,82,$0.96,$0.00,$0.000,$78.720,$78.720,https://www.predictit.org/markets/detail/2992
3/26/2019 11:43 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,101,$0.99,$0.00,$0.000,($99.990),($99.990),https://www.predictit.org/markets/detail/5371
3/26/2019 12:11 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,21,$0.74,$0.00,$0.000,($15.540),($15.540),https://www.predictit.org/markets/detail/5371
3/26/2019 12:11 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,3,33,$0.01,($3.64),$0.000,$3.970,$0.330,https://www.predictit.org/markets/detail/5371
3/26/2019 12:03 AM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,168,$0.95,$0.00,$0.000,($159.600),($159.600),https://www.predictit.org/markets/detail/5372
3/25/2019 11:58 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,55,$0.95,$0.00,$0.000,($52.250),($52.250),https://www.predictit.org/markets/detail/5372
3/25/2019 11:53 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,5,$0.94,$0.00,$0.000,($4.700),($4.700),https://www.predictit.org/markets/detail/5372
3/25/2019 11:45 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,3,73,$0.01,($8.55),$0.000,$9.280,$0.730,https://www.predictit.org/markets/detail/5371
3/25/2019 11:44 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,9,$0.07,($0.39),$0.000,$1.020,$0.630,https://www.predictit.org/markets/detail/5371
3/25/2019 4:40 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,50,$0.04,($1.50),$0.000,$3.500,$2.000,https://www.predictit.org/markets/detail/5374
3/25/2019 4:40 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,15,$0.04,($0.75),$0.000,$1.350,$0.600,https://www.predictit.org/markets/detail/5374
3/25/2019 3:02 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,50,$0.07,$0.00,$0.000,($3.500),($3.500),https://www.predictit.org/markets/detail/5374
3/25/2019 1:01 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,15,$0.09,$0.00,$0.000,($1.350),($1.350),https://www.predictit.org/markets/detail/5374
3/25/2019 12:39 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,3,$0.95,$0.15,($0.015),($0.270),($0.135),https://www.predictit.org/markets/detail/5374
3/25/2019 12:33 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,75,$0.96,$4.50,($0.450),$25.830,$29.880,https://www.predictit.org/markets/detail/5374
3/25/2019 12:15 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Inslee,858,$0.99,$0.00,$0.000,$7.722,$7.722,https://www.predictit.org/markets/detail/3633
3/25/2019 11:52 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,10,$0.68,$1.40,($0.140),$5.400,$6.660,https://www.predictit.org/markets/detail/5371
3/25/2019 11:52 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,10,$0.68,$1.40,($0.140),$5.400,$6.660,https://www.predictit.org/markets/detail/5371
3/25/2019 11:27 AM,Buy No,Who will win the 2020 Democratic presidential nomination?,Sanders,1,$0.79,$0.00,$0.000,($0.083),($0.083),https://www.predictit.org/markets/detail/3633
3/25/2019 11:22 AM,Buy No,Who will win the 2020 Democratic presidential nomination?,Castro,858,$0.99,$0.00,$0.000,$7.722,$7.722,https://www.predictit.org/markets/detail/3633
3/25/2019 11:16 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,10,$0.54,$0.00,$0.000,($5.400),($5.400),https://www.predictit.org/markets/detail/5371
3/25/2019 11:16 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,26,$0.10,($0.26),$0.000,$2.860,$2.600,https://www.predictit.org/markets/detail/5371
3/25/2019 11:16 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,4,$0.10,$0.12,($0.012),$0.280,$0.388,https://www.predictit.org/markets/detail/5371
3/25/2019 11:14 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,5,$0.54,$0.00,$0.000,($2.700),($2.700),https://www.predictit.org/markets/detail/5371
3/25/2019 11:14 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,30,$0.10,$0.90,($0.090),$2.100,$2.910,https://www.predictit.org/markets/detail/5371
3/25/2019 10:59 AM,Buy No,Who will win the 2020 Democratic presidential nomination?,Hickenlooper,858,$0.99,$0.00,$0.000,$7.722,$7.722,https://www.predictit.org/markets/detail/3633
3/25/2019 10:28 AM,Buy No,Who will win the 2020 Democratic presidential nomination?,Gabbard,876,$0.97,$0.00,$0.000,$23.652,$23.652,https://www.predictit.org/markets/detail/3633
3/25/2019 10:13 AM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,70,$0.10,$2.10,($0.210),$4.900,$6.790,https://www.predictit.org/markets/detail/5371
3/25/2019 10:12 AM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,5,$0.54,$0.00,$0.000,($2.700),($2.700),https://www.predictit.org/markets/detail/5371
3/25/2019 9:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Buttigieg,904,$0.94,$0.00,$0.000,$48.816,$48.816,https://www.predictit.org/markets/detail/3698
3/24/2019 11:24 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,2,1,$0.24,$0.17,($0.017),$0.070,$0.223,https://www.predictit.org/markets/detail/5371
3/24/2019 11:23 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,3,1,$0.10,$0.00,$0.000,$0.100,$0.100,https://www.predictit.org/markets/detail/5371
3/24/2019 11:11 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,23,$0.85,$1.15,($0.115),$18.400,$19.435,https://www.predictit.org/markets/detail/5372
3/24/2019 11:11 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,110,$0.85,$7.20,($0.720),$86.300,$92.780,https://www.predictit.org/markets/detail/5372
3/24/2019 10:49 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,78,$0.90,$0.00,$0.000,($25.560),($25.560),https://www.predictit.org/markets/detail/5374
3/24/2019 10:06 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,5,$0.33,$0.45,($0.045),$1.200,$1.605,https://www.predictit.org/markets/detail/5371
3/24/2019 9:49 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,23,$0.80,$0.00,$0.000,($18.400),($18.400),https://www.predictit.org/markets/detail/5372
3/24/2019 6:04 PM,Buy Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,0,5,$0.24,$0.00,$0.000,($1.200),($1.200),https://www.predictit.org/markets/detail/5371
3/24/2019 5:47 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,50,$0.79,$0.00,$0.000,($39.500),($39.500),https://www.predictit.org/markets/detail/5372
3/24/2019 5:46 PM,Buy No,Who will win the 2020 U.S. presidential election?,Yang,894,$0.95,$0.00,$0.000,$40.230,$40.230,https://www.predictit.org/markets/detail/3698
3/24/2019 5:46 PM,Sell No,Will Dwayne "the Rock" Johnson run for president in 2020?,No,100,$0.96,$1.00,($0.100),$95.000,$95.900,https://www.predictit.org/markets/detail/3269
3/24/2019 5:42 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,45,$0.92,$0.00,$0.000,($41.400),($41.400),https://www.predictit.org/markets/detail/5374
3/24/2019 3:47 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,21,$0.09,($0.21),$0.000,$2.100,$1.890,https://www.predictit.org/markets/detail/5374
3/24/2019 2:05 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,4,$0.09,($0.04),$0.000,$0.400,$0.360,https://www.predictit.org/markets/detail/5374
3/24/2019 9:18 AM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,60,$0.78,$0.00,$0.000,($46.800),($46.800),https://www.predictit.org/markets/detail/5372
3/24/2019 12:09 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,25,$0.10,$0.00,$0.000,($2.500),($2.500),https://www.predictit.org/markets/detail/5374
3/23/2019 2:02 PM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,115,20,$0.90,$0.00,$0.000,($18.000),($18.000),https://www.predictit.org/markets/detail/5372
3/23/2019 1:27 PM,Sell Yes,How many @realDonaldTrump tweets mention "fake news" noon 3/19 - noon 3/26?,1,10,$0.23,$1.37,($0.137),$0.930,$2.163,https://www.predictit.org/markets/detail/5371
3/23/2019 1:25 PM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,115,20,$0.90,$0.00,$0.000,($18.000),($18.000),https://www.predictit.org/markets/detail/5372
3/23/2019 12:59 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,15,$0.89,$0.90,($0.090),$12.450,$13.260,https://www.predictit.org/markets/detail/5374
3/23/2019 12:59 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,8,$0.89,$0.48,($0.048),$6.640,$7.072,https://www.predictit.org/markets/detail/5374
3/23/2019 12:50 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,18,$0.89,$1.08,($0.108),$14.940,$15.912,https://www.predictit.org/markets/detail/5374
3/23/2019 12:48 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,7,$0.89,$0.42,($0.042),$5.810,$6.188,https://www.predictit.org/markets/detail/5374
3/23/2019 12:42 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,1,$0.89,$0.06,($0.006),$0.830,$0.884,https://www.predictit.org/markets/detail/5374
